"id","title","value","link","group"
"604","#1 Strafanzeige gegen die Taskforce","1","https://corona-transition.org/1-strafanzeige-gegen-die-taskforce","Corona Transition"
"605","Rechtsmedizinisches Gutachten: Die Impfung, die ihr die Tochter nahm","1","https://www.welt.de/politik/deutschland/plus230984391/Rechtsmedizinisches-Gutachten-Die-Impfung-die-ihr-die-Tochter-nahm.html","Die Welt"
"606","Kommentar: Es geht um Staatsbürger, nicht um Untertanen","1","https://www.ndr.de/nachrichten/info/sendungen/kommentare/Kommentar-Es-geht-um-Staatsbuerger-nicht-um-Untertanen-,corona7222.html","NDR"
"607","Indien rast dem Ende der Welle entgegen","1","https://www.n-tv.de/politik/Indien-rast-dem-Ende-der-Welle-entgegen-article22604620.html","ntv"
"608","welle2","2","","welle2"
"609","Ein Vitamin gegen Desinformation","1","https://swprs.org/ein-vitamin-gegen-desinformation/","Swiss Policy Research"
"610","Aktionsbündnis fordert: Jetzt muss das Volk handeln","1","https://www.dieostschweiz.ch/artikel/aktionsbuendnis-fordert-jetzt-muss-das-volk-handeln-y9R3nR4","Die Ostschweiz"
"611","Was genau ist los in Israel mit Übersterblichkeit nach Impfung?","1","https://tkp.at/2021/04/09/was-genau-ist-los-in-israel-mit-uebersterblichkeit-nach-impfung/","tp - Science & Technology"
"612","Anwältin: „Widerstand aus der Mitte der Gesellschaft wächst“","1","https://www.berliner-zeitung.de/politik-gesellschaft/anwaeltin-widerstand-aus-der-mitte-der-gesellschaft-waechst-li.157912","Berliner Zeitung"
"613","75-jährige St.Gallerin wendet sich an den Bundesrat","1","https://linth24.ch/articles/55114-75-jaehrige-st-gallerin-wendet-sich-an-den-bundesrat","linth24"
"614","Kinder gegen COVID impfen? So wird das Vorsorgeprinzip mit Füßen getreten","1","https://www.achgut.com/artikel/kinder_gegen_covid_impfen_so_wird_das_vorsorgeprinzip_mit-fuessen_getreten","Achgut.com"
"615","Coronavirus: Bund übernimmt Testkosten für Personen ohne Symptome und passt Quarantäneregeln an","1","https://www.bag.admin.ch/bag/de/home/das-bag/aktuell/medienmitteilungen.msg-id-82136.html","BAG"
"616","Durchsuchung und Beschlagnahmung bei Prof. Dr. Hockertz","1","https://corona-blog.net/2021/06/18/durchsuchung-und-beschlagnahmung-bei-prof-dr-hockertz/","corona-blog.net"
"617","Weitere fünf Tote in Frankreich: Senioren sterben nach Impfungen","1","https://www.wochenblick.at/weitere-fuenf-tote-in-frankreich-senioren-sterben-nach-impfungen/","Wochenblick"
"618","PCR-Test: Kritiker unter Beschuss","1","https://reitschuster.de/post/pcr-test-kritiker-unter-beschuss/","reitschuster"
"619","Risiko bei mRNA-Vakzinen so hoch wie bei Astrazeneca?","1","https://www.n-tv.de/wissen/Risiko-bei-mRNA-Vakzinen-so-hoch-wie-bei-Astrazeneca-article22493374.html","ntv"
"620","Getestet, geimpft, genesen – und gesunde Menschen als Gefahr","1","https://www.dieostschweiz.ch/artikel/getestet-geimpft-genesen-und-gesunde-menschen-als-gefahr-GvP1v8J","Die Ostschweiz"
"621","Corona: Das angebliche „Nichtwissen“ ist politisch gewollt","1","https://www.nachdenkseiten.de/?p=73165","NachDenkSeiten"
"622","Nächstes Gericht bestätigt: Maskenpflicht an Schulen gefährdet Kindeswohl","1","https://www.wochenblick.at/naechstes-gericht-bestaetigt-maskenpflicht-an-schulen-gefaehrdet-kindeswohl/","Wochenblick"
"623","Corona-Testpflicht an Schulen: Hanauer Schulamt droht bei Verweigerung mit ""Kindesentzug""","1","https://de.rt.com/inland/116442-corona-testpflicht-an-schulen-schulamt-droht-bei-verweigerung-mit-kindesentzug/","RT DE"
"624","Floridas Gouverneur im Gespräch mit Epidemiologen: Lockdowns sind der größte Fehler","1","https://de.rt.com/nordamerika/115197-floridas-gouverneur-im-gesprach-mit/","RT DE"
"625","Lockdown und Frühlingserwachen: Die Jugend zieht es ins Freie","1","https://www.wochenblick.at/lockdown-und-fruehlingserwachen-die-jugend-zieht-es-ins-freie/","Wochenblick"
"626","Weltgesundheitsorganisation geht in den Modus der Schadensbegrenzung über","1","https://uncutnews.ch/weltgesundheitsorganisation-geht-in-den-modus-der-schadensbegrenzung-ueber/","Uncut-News"
"627","«Ciao Corona»: Auf diesem dünnen Eis steht die Maske für Schulkinder","1","https://www.dieostschweiz.ch/artikel/ciao-corona-auf-diesem-duennen-eis-steht-die-maske-fuer-schulkinder-R3WmGlR","Die Ostschweiz"
"628","OP-Schwester: Kollegen stehen nicht mehr hinter den Covid-Impfungen","1","https://www.wochenblick.at/op-schwester-kollegen-stehen-nicht-mehr-hinter-den-covid-impfungen/","Wochenblick"
"629","„Wir werden hier den Kindern mehr schaden, als es sich einige überhaupt vorstellen können.“","1","https://reitschuster.de/post/wir-werden-hier-den-kindern-mehr-schaden-als-es-sich-einige-ueberhaupt-vorstellen-koennen/","reitschuster"
"630","Zu viel Covid-Hygiene kann schädlich sein","1","https://www.infosperber.ch/gesundheit/public-health/zu-viel-covid-hygiene-kann-schaedlich-sein/","INFOsperber"
"631","Chile: Vom ""Impf-Weltmeister"" zum Corona-Infektionsherd","1","https://www.wochenblick.at/chile-vom-impf-weltmeister-zum-corona-infektionsherd/","Wochenblick"
"632","Keine Maskenpflicht, keine Schulschließungen, Sportangebote, Freiheit – Schweden zeigt einen Weg","1","https://www.epochtimes.de/politik/ausland/keine-maskenpflicht-keine-schulschliessungen-sportangebote-freiheit-schweden-zeigt-einen-weg-a3439758.html","Epoch Times"
"633","Physikerin warnt: Virus-Varianten können Impfschutz umgehen","1","https://www.wochenblick.at/physikerin-warnt-virus-varianten-koennen-impfschutz-umgehen/","Wochenblick"
"634","Das böse Spiel mit der Impfung: So wollen sie unsere Kinder gehirnwaschen","1","https://www.wochenblick.at/das-boese-spiel-mit-der-impfung-so-wollen-sie-unsere-kinder-gehirnwaschen/","Wochenblick"
"635","Mutationen, Masken und Immunsystem – Arzneimittelforscherin über ""falsche"" Corona-Maßnahmen","1","https://www.epochtimes.de/politik/deutschland/mutationen-masken-und-immunsystem-arzneimittelforscherin-ueber-die-falschen-corona-massnahmen-a3489467.html","Epoch Times"
"636","Öffnungsschritte des Bundesrates – kurz vor der Abstimmung","1","https://corona-transition.org/offnungsschritte-des-bundesrates-kurz-vor-der-abstimmung","Corona Transition"
"637","Kinder, Corona und Angst-Propaganda: Wenn aus ""Blinddarm"" und Co. schwerkranke COVID-Babys werden","1","https://de.rt.com/inland/115244-kinder-corona-und-angst-propaganda/","RT DE"
"638","Weitere Kundgebung: Keine Bewilligung wegen «Vertrauensbruch»","1","https://www.dieostschweiz.ch/artikel/weitere-kundgebung-keine-bewilligung-wegen-vertrauensbruch-YrN9RJB","Die Ostschweiz"
"639","Zürcher Regierung kann keine Studien nennen, die den Nutzen der Maskenpflicht aufzeigen","1","https://corona-transition.org/zurcher-regierung-kann-keine-studien-nennen-die-den-nutzen-der-maskenpflicht","Corona Transition"
"640","Covid19-Gerichtsbeschluss zeigt: Es gibt keine Rechtssicherheit mehr","1","https://www.wochenblick.at/covid19-gerichtsbeschluss-zeigt-es-gibt-keine-rechtssicherheit-mehr/","Wochenblick"
"641","Studie zeigt massive Covid Infektionen nach der Impfung","1","https://tkp.at/2021/03/26/studie-zeigt-massive-covid-infektionen-nach-der-impfung/","tp - Science & Technology"
"642","Und bis Du nicht gefügig, dann: Kindesentzug – Die Systematik des totalitären Staates","1","https://sciencefiles.org/2021/04/23/und-bis-du-nicht-gefugig-dann-kindesentzug-die-systematik-des-totalitaren-staates/","ScienceFiles"
"643","Intensivmediziner und Virologen lügen uns in den Dauer-Lockdown","1","https://www.journalistenwatch.com/2021/04/02/intensivmediziner-virologen-dauer/","Jouwatch"
"644","Übel: Verweigern Schüler den Corona-Test, droht Eltern der Kindesentzug","1","https://www.wochenblick.at/uebel-verweigern-schueler-den-corona-test-droht-eltern-der-kindesentzug/","Wochenblick"
"645","Masken auf Dauer könnten unsere Kinder die Zukunft kosten","1","https://corona-transition.org/masken-auf-dauer-konnten-unsere-kinder-die-zukunft-kosten","Corona Transition"
"646","Richter klagt in Karlsruhe: „Was wir erleben, ist verfassungswidrig“","1","https://www.welt.de/kultur/plus227776037/Richter-klagt-in-Karlsruhe-Was-wir-erleben-ist-verfassungswidrig.html","Die Welt"
"647","Wer die Corona-Massnahmen in Frage stellt, bekommt es mit Polizisten in Kampfmontur zu tun. Wieso eigentlich?","1","https://www.weltwoche-daily.ch/beitrag/wer-die-corona-regeln-und-massnahmen-in-frage-stellt-bekommt-es-sofort-mit-polizis","Weltwoche daily"
"648","Kinderarzt über Corona-Impfstoffe: ""Zahl der Todesfälle um 12’000 % gestiegen","1","https://uncutnews.ch/kinderarzt-ueber-corona-impfstoffe-zahl-der-todesfaelle-um-12000-gestiegen/","Uncut-News"
"649","Dänemark, Island und Norwegen setzen Impfungen mit AstraZeneca Impfstoff nach Berichten über Blutgerinnsel aus","1","https://corona-transition.org/danemark-island-und-norwegen-setzen-impfungen-mit-astrazeneca-covid-19-nach","Corona Transition"
"650","Kinderarzt Janzen: unnötig gefährliche Testmethode","1","https://2020news.de/kinderarzt-janzen-unnoetig-gefaehrliche-testmethode/","2020 News"
"651","Nanopartikel von mRNA-Impfung in (fast) allen Organen nachgewiesen","1","https://www.epochtimes.de/gesundheit/japan-arzneimittelbehoerde-gibt-versuchsdaten-frei-mrna-nanopartikel-in-fast-allen-organen-a3527789.html","Epoch Times"
"652","""Lockdown-Sabotage"" bei Hart aber Fair: Diese Sendung muss rückgängig gemacht werden","1","https://www.tichyseinblick.de/feuilleton/medien/lockdown-sabotage-bei-hart-aber-fair-diese-sendung-muss-rueckgaengig-gemacht-werden/","Tichys Einblick"
"653","Wie naiv sind wir?","1","https://insideparadeplatz.ch/2021/01/18/wie-dumm-sind-wir/","In$ide Paradeplatz"
"654","«Zuschauertribünen, Bars und Restaurants sofort öffnen»","1","https://www.infosperber.ch/gesundheit/public-health/zuschauertribuenen-bars-und-restaurants-sofort-oeffnen/","INFOsperber"
"655","Myokarditis: Herzmuskelentzündung vor allem bei Jüngeren nach mRNA-COVID-19 Impfung","1","https://sciencefiles.org/2021/05/24/myokarditis-herzmuskelentzundung-vor-allem-bei-jungeren-nach-mrna-covid-19-impfung/","ScienceFiles"
"656","WHO-Vertreter: Ende der Pandemie in Sicht – offenbar auch ohne Impfung","1","https://de.rt.com/international/113566-who-ende-pandemie-in-sicht/","RT DE"
"657","Nach AstraZeneca-Impfung: Belgische Krankenschwester erblindet","1","https://de.rt.com/europa/114482-nach-astrazeneca-impfung-belgische-krankenschwester/","RT DE"
"658","Langfristiger Gebrauch von Masken kann zu Lungenkrebs im fortgeschrittenen Stadium beitragen, sagt eine Studie","1","https://corona-transition.org/langfristiger-gebrauch-von-masken-kann-zu-lungenkrebs-im-fortgeschrittenen","Corona Transition"
"659","Wie bei Eltern Corona-Angst geschürt wird","1","https://reitschuster.de/post/wie-bei-eltern-corona-angst-geschuert-wird/","reitschuster"
"660","Mahnschreiben der Indischen Anwaltskammer gegen WHO-Chefs wegen Verbreitung von Fehlinformation über Ivermectin","1","https://tkp.at/2021/06/16/mahnschreiben-der-indischen-anwaltskammer-gegen-who-chefs-wegen-verbreitung-von-fehlinformation-ueber-ivermectin/","tp - Science & Technology"
"661","In Schweden: Weiterer toter Senior nach Corona-Impfung","1","https://www.wochenblick.at/in-schweden-weiterer-toter-senior-nach-corona-impfung/","Wochenblick"
"662","Prof. Hockertz - der Grund hinter der Hausdurchsuchung","1","https://corona-blog.net/2021/06/20/prof-hockertz-der-grund-hinter-der-hausdurchsuchung/","corona-blog.net"
"663","Prof. Schubert zur künftigen Corona-Generation: „Es ist in Worten nicht auszudrücken, was da auf uns zukommt“","1","https://www.epochtimes.de/politik/deutschland/prof-schubert-zur-kuenftigen-corona-generation-es-ist-in-worten-nicht-auszudruecken-was-da-auf-uns-zukommt-a3540871.html","Epoch Times"
"664","Gesunfheit","1","","Gesunfheit"
"665","5.800 geimpfte Amerikaner haben sich mit COVID-19 angesteckt – 74 Tote","1","https://www.epochtimes.de/politik/ausland/5-800-geimpfte-amerikaner-haben-sich-mit-covid-19-angesteckt-74-tote-a3493967.html","Epoch Times"
"666","Kapazitäten auf Psychiatrie gesprengt: Kinder sind suizidal wegen Corona","1","https://www.wochenblick.at/kapazitaeten-auf-psychiatrie-gesprengt-kinder-sind-suizidal-wegen-corona/","Wochenblick"
"667","Der Fall AstraZeneca","1","https://corona-blog.net/2021/04/08/der-fall-astrazeneca/","corona-blog.net"
"668","Internationaler Pandemievertrag: Ein globaler Automatismus wird installiert","1","https://multipolar-magazin.de/artikel/internationaler-pandemievertrag","multipolar"
"669","wef","2","","wef"
"670","Experten bestätigen: Maskenpflicht sinnlos und mitunter sogar gefährlich!","1","https://www.wochenblick.at/experten-bestaetigen-maskenpflicht-sinnlos-und-mitunter-sogar-gefaehrlich/","Wochenblick"
"671","Mut-Lehrer geht wieder in die Offensive: Selbstanzeige!","1","https://www.wochenblick.at/mut-lehrer-geht-wieder-in-die-offensive-selbstanzeige/","Wochenblick"
"672","Stark kritisierte wissenschaftliche Arbeit von Christian Drosten wird nicht zurückgezogen","1","https://corona-transition.org/stark-kritisierte-wissenschaftliche-arbeit-von-christian-drosten-wird-nicht","Corona Transition"
"673","Ab August gibt es nur noch Massnahmen für Ungeimpfte","1","https://www.medinside.ch/de/post/ab-august-gibt-es-nur-noch-massnahmen-fuer-ungeimpfte","medinside.ch"
"674","Studie von Top-Epidemiologen: Infektionssterblichkeit von Corona 0,15 Prozent","1","https://reitschuster.de/post/studie-von-top-epidemiologen-infektionssterblichkeit-von-corona-015-prozent/","reitschuster"
"675","Richter klagt gegen Corona-Verordnungen","1","https://reitschuster.de/post/richter-klagt-gegen-corona-verordnungen/","reitschuster"
"676","Schweden: Gleiche Todesraten ohne Lockdown","1","https://reitschuster.de/post/schweden-gleiche-todesraten-ohne-lockdown/","reitschuster"
"677","Biontech/Pfizer: Tests mit Corona-Impfstoff jetzt auch an Babys","1","https://www.wochenblick.at/biontech-pfizer-tests-mit-corona-impfstoff-jetzt-auch-an-babys/","Wochenblick"
"678","AstraZeneca: Bis zu jeder 10. COVID-Geimpfte kann autoimmunkrank werden","1","https://www.epochtimes.de/gesundheit/astrazeneca-bis-zu-jeder-10-covid-geimpfte-kann-autoimmunkrank-werden-a3524241.html","Epoch Times"
"679","Die Impfung provoziert keine superinfektiösen Mutanten","1","https://corona-transition.org/die-impfung-provoziert-keine-superinfektiosen-mutanten","Corona Transition"
"680","Dänemark setzt AstraZeneca-Impfungen weiterhin aus","1","https://de.rt.com/europa/114994-daenemark-setzt-astrazeneca-impfungen-weiterhin-aus/","RT DE"
"681","Fakten zu Corona: Wo wir nach einem Jahr Dauerkrise stehen","1","https://www.wochenblick.at/fakten-zu-corona-wo-wir-nach-einem-jahr-dauerkrise-stehen/","Wochenblick"
"682","«Es reicht, Herr Bundesrat Berset!» – Bürgerliche sammeln 292’000 Unterschriften für sofortige Öffnung","1","https://www.tagesanzeiger.ch/buergerliche-politiker-sammeln-292-000-unterschriften-fuer-sofortige-oeffnung-811600505537","Tagesanzeiger"
"683","Portugiesische Krankenschwester stirbt nach Impfung","1","https://2020news.de/portugiesische-krankenschwester-stirbt-nach-impfung/","2020 News"
"684","Ungereimtheiten bei den Corona-Zahlen","1","https://www.zdf.de/nachrichten/zdf-morgenmagazin/ungereimtheiten-statistiken-corona-zahlen-tote-100.html","ZDF"
"685","Diese Corona-Fallzahlen schweben im luftleeren Raum","1","https://www.infosperber.ch/gesundheit/public-health/diese-corona-fallzahlen-schweben-im-luftleeren-raum/","INFOsperber"
"686","Die Angstpropaganda des Bundesrats verfängt nicht","1","https://www.dieostschweiz.ch/artikel/die-angstpropaganda-des-bundesrats-verfaengt-nicht-zzawjDy","Die Ostschweiz"
"687","Zahl der Intensivbetten manipuliert? Rechnungshof-Analyse nährt bösen Verdacht","1","https://www.focus.de/politik/deutschland/scharfe-kritik-an-spahn-zahl-der-intensivbetten-manipuliert-rechnungshof-analyse-naehrt-boesen-verdacht_id_13382899.html","Focus Online"
"688","Nach Schätzungen der ETH – R-Wert erneut deutlich nach unten korrigiert","1","https://www.tagesanzeiger.ch/r-wert-erneut-deutlich-nach-unten-korrigiert-196579873281","Tagesanzeiger"
"689","Coronavirus: BAG treibt Positivitätsrate künstlich in die Höhe","1","https://www.nau.ch/news/schweiz/coronavirus-bag-treibt-positivitatsrate-kunstlich-in-die-hohe-65872655","Nau"
"690","Israel: Why Is All-Cause Mortality Increasing?","1","https://swprs.org/israel-why-is-all-cause-mortality-increasing/","Swiss Policy Research"
"691","Neue Öffnungsschritte geplant  – Gastro-Präsident zu Covid-Zertifikat: «So wird faktisch ein Impfzwang eingeführt»","1","https://www.tagesanzeiger.ch/gastro-praesident-zu-covid-zertifikat-so-wird-faktisch-ein-impfzwang-eingefuehrt-616839325183","Tagesanzeiger"
"692","Corona und die Modellierer: Ihre Prognosen liegen oft daneben","1","https://www.nzz.ch/meinung/corona-und-die-modellierer-ihre-prognosen-liegen-oft-daneben-ld.1624036","NZZ"
"693","Abnehmende Impfbereitschaft in den USA","1","https://tkp.at/2021/04/26/abnehmende-impfbereitschaft-in-den-usa/","tp - Science & Technology"
"694","Für Wirkungen und Nebenwirkungen konsultieren Sie die Packungsbeilage","1","https://tkp.at/2021/05/20/fuer-wirkungen-und-nebenwirkungen-konsultieren-sie-die-packungsbeilage/","tp - Science & Technology"
"695","Wissenschaftler fordern Ende der Lockdowns und Rückkehr zum Rechtsstaat","1","https://www.wochenblick.at/wissenschaftler-fordern-ende-der-lockdowns-und-rueckkehr-zum-rechtsstaat/","Wochenblick"
"696","Lockdowns haben keinerlei Effekt auf die Anzahl der COVID-19-Toten [Neue Studie]","1","https://sciencefiles.org/2021/03/11/lockdowns-haben-keinerlei-effekt-auf-die-anzahl-der-covid-19-toten-neue-studie/","ScienceFiles"
"697","«Wahrscheinlich war mein Song sogar zu soft!»","1","https://www.dieostschweiz.ch/artikel/wahrscheinlich-war-mein-song-sogar-zu-soft-5YNNy6d","Die Ostschweiz"
